D06	52946167	52946238	Chr06	647545	647603
D06	52946167	52946238	Chr06	37444536	37444496
D06	52946167	52946238	Chr06	36113661	36113693
D06	43062744	43062842	Chr06	32962711	32962765
D06	43062744	43062842	Chr06	32971718	32971772
D06	43062744	43062842	Chr06	40232442	40232389
D06	59139685	59139769	Chr06	40780106	40780022
D06	4474804	4474881	Chr06	10471143	10471219
D06	6080258	6080350	Chr06	9604324	9604236
D06	6080258	6080350	Chr06	46729516	46729454
D06	6080258	6080350	Chr06	46404767	46404818
D06	6080258	6080350	Chr06	21768005	21767964
D06	6080258	6080350	Chr06	43304587	43304628
D06	6080258	6080350	Chr06	23337739	23337783
D06	6080258	6080350	Chr06	40122795	40122754
D06	6080258	6080350	Chr06	15883298	15883268
D06	6080258	6080350	Chr06	42052919	42052891
D06	6080258	6080350	Chr06	8966106	8966136
D06	6080258	6080350	Chr06	38944068	38944038
D06	6080258	6080350	Chr06	48431627	48431657
D06	21154798	21154894	Chr06	27139334	27139237
D06	1120837	1120930	Chr06	8791129	8791221
D06	1120837	1120930	Chr06	29176730	29176822
D06	1120837	1120930	Chr06	3921764	3921672
D06	1120837	1120930	Chr06	42298635	42298543
D06	1120837	1120930	Chr06	47068580	47068668
D06	1120837	1120930	Chr06	4950735	4950827
D06	1120837	1120930	Chr06	8654657	8654749
D06	1120837	1120930	Chr06	10273131	10273039
D06	1120837	1120930	Chr06	10729352	10729260
D06	1120837	1120930	Chr06	24305879	24305971
D06	1120837	1120930	Chr06	40522918	40522826
D06	1120837	1120930	Chr06	22153288	22153379
D06	1120837	1120930	Chr06	8625107	8625199
D06	1120837	1120930	Chr06	32888778	32888870
D06	1120837	1120930	Chr06	41066074	41065982
D06	1120837	1120930	Chr06	49437193	49437285
D06	1120837	1120930	Chr06	28376802	28376888
D06	1120837	1120930	Chr06	40070946	40070853
D06	1120837	1120930	Chr06	38611981	38611897
D06	1120837	1120930	Chr06	21684379	21684296
D06	1120837	1120930	Chr06	28885480	28885434
D06	1120837	1120930	Chr06	45440063	45440104
D06	13985110	13985209	Chr06	2339164	2339253
D06	8058806	8058878	Chr06	18789005	18789075
D06	8058806	8058878	Chr06	43828060	43827990
D06	8058806	8058878	Chr06	2553036	2553105
D06	8058806	8058878	Chr06	29231096	29231147
D06	8058806	8058878	Chr06	4124432	4124482
D06	8058806	8058878	Chr06	35216471	35216511
D06	59036235	59036311	Chr06	35540242	35540168
D06	55488907	55488995	Chr06	7351567	7351655
