A13	2258018	2258108	CA_chr13	73925215	73925125
A13	2313199	2313295	CA_chr13	73870278	73870182
A13	3126152	3126213	CA_chr13	73246802	73246749
A13	3613867	3613966	CA_chr13	63424877	63424976
A13	3804333	3804426	CA_chr13	62700965	62700872
A13	4009314	4009411	CA_chr13	62469893	62469800
A13	4407295	4407366	CA_chr13	64149587	64149516
A13	10744173	10744255	CA_chr13	84687994	84687912
A13	11094162	11094254	CA_chr13	84327928	84327836
A13	11094162	11094254	CA_chr13	84329589	84329497
A13	12258020	12258100	CA_chr13	2102591	2102511
A13	12635429	12635521	CA_chr13	1678918	1678826
A13	19772464	19772533	CA_chr13	58570586	58570647
A13	19772464	19772533	CA_chr13	38024159	38024126
A13	19772464	19772533	CA_chr13	58884123	58884094
A13	19772464	19772533	CA_chr13	127452574	127452603
A13	19772464	19772533	CA_chr13	5789248	5789280
A13	19772464	19772533	CA_chr13	651830	651857
A13	19772464	19772533	CA_chr13	36502682	36502651
A13	20654828	20654920	CA_chr13	130121477	130121569
A13	20654828	20654920	CA_chr13	79945193	79945152
A13	23723092	23723190	CA_chr13	46208829	46208924
A13	36916286	36916380	CA_chr13	123477602	123477508
A13	36916286	36916380	CA_chr13	139715738	139715790
A13	36916286	36916380	CA_chr13	125222954	125222907
A13	36916286	36916380	CA_chr13	87715817	87715768
A13	36916286	36916380	CA_chr13	71938196	71938242
A13	36916286	36916380	CA_chr13	106450222	106450264
A13	36916286	36916380	CA_chr13	29228140	29228096
A13	36916286	36916380	CA_chr13	65839020	65838977
A13	36916286	36916380	CA_chr13	42176040	42176082
A13	36916286	36916380	CA_chr13	81450281	81450323
A13	36916286	36916380	CA_chr13	71945867	71945902
A13	36916286	36916380	CA_chr13	32234769	32234735
A13	36916286	36916380	CA_chr13	142931379	142931413
A13	36916286	36916380	CA_chr13	14140134	14140167
A13	36916286	36916380	CA_chr13	10185693	10185661
A13	36916286	36916380	CA_chr13	44897943	44897975
A13	36916286	36916380	CA_chr13	121260677	121260709
A13	36916286	36916380	CA_chr13	142695663	142695632
A13	36954466	36954553	CA_chr13	123405566	123405480
A13	36954466	36954553	CA_chr13	45785308	45785282
A13	36954466	36954553	CA_chr13	65829944	65829918
A13	37429629	37429717	CA_chr13	124487019	124487107
A13	44138489	44138563	CA_chr13	52219336	52219262
A13	44138489	44138563	CA_chr13	108412169	108412099
A13	47920196	47920267	CA_chr13	99382865	99382794
A13	48495317	48495417	CA_chr13	36329961	36330061
A13	48495317	48495417	CA_chr13	528597	528644
A13	48495317	48495417	CA_chr13	80792926	80792973
A13	48495317	48495417	CA_chr13	12457671	12457710
A13	48495317	48495417	CA_chr13	133732140	133732173
A13	48495317	48495417	CA_chr13	138911822	138911855
A13	48495317	48495417	CA_chr13	2384528	2384560
A13	48495317	48495417	CA_chr13	75510274	75510305
A13	48495317	48495417	CA_chr13	105595782	105595813
