A10	95833501	95833588	CA_chr10	58676307	58676394
A10	98385082	98385155	CA_chr10	96929777	96929704
A10	1230191	1230272	CA_chr10	64670753	64670834
A10	98382779	98382875	CA_chr10	96932075	96931986
A10	98680692	98680781	CA_chr10	96556945	96556856
A10	49675454	49675528	CA_chr10	68621167	68621241
A10	98578333	98578432	CA_chr10	96659678	96659777
A10	98662096	98662177	CA_chr10	96575392	96575311
A10	43480695	43480781	CA_chr10	33606588	33606674
A10	60215074	60215166	CA_chr10	75268382	75268409
A10	11644522	11644605	CA_chr10	95627890	95627807
A10	11644522	11644605	CA_chr10	21060026	21060053
A10	11644522	11644605	CA_chr10	22940082	22940055
A10	11644522	11644605	CA_chr10	43654188	43654161
A10	11644522	11644605	CA_chr10	42647079	42647105
A10	11644522	11644605	CA_chr10	77404706	77404732
A10	43542028	43542116	CA_chr10	33500915	33500827
A10	43542028	43542116	CA_chr10	4353101	4353141
A10	43542028	43542116	CA_chr10	28726937	28726981
A10	43542028	43542116	CA_chr10	101912355	101912315
A10	43542028	43542116	CA_chr10	28755144	28755104
A10	60295885	60295979	CA_chr10	39678890	39678958
A10	60295885	60295979	CA_chr10	82902731	82902689
A10	60295885	60295979	CA_chr10	39679086	39679125
A10	60295885	60295979	CA_chr10	82175357	82175314
A10	60295885	60295979	CA_chr10	100077584	100077551
A10	60295885	60295979	CA_chr10	13515999	13515963
A10	60295885	60295979	CA_chr10	29952987	29952959
A10	60295885	60295979	CA_chr10	102732342	102732374
A10	60295885	60295979	CA_chr10	109177972	109178000
A10	95834167	95834265	CA_chr10	58676973	58677071
A10	98361506	98361597	CA_chr10	96954615	96954525
A10	98403043	98403119	CA_chr10	96910804	96910728
A10	98422960	98423055	CA_chr10	96895447	96895352
A10	98628996	98629093	CA_chr10	96608038	96607941
A10	98959009	98959103	CA_chr10	78467869	78467826
A10	98959009	98959103	CA_chr10	110342192	110342233
A10	98959009	98959103	CA_chr10	67607616	67607588
A10	98959009	98959103	CA_chr10	42898552	42898583
A10	98959009	98959103	CA_chr10	57331713	57331744
A10	98959009	98959103	CA_chr10	78975179	78975210
A10	98959009	98959103	CA_chr10	90123550	90123519
A10	98959009	98959103	CA_chr10	110959620	110959589
A10	98959009	98959103	CA_chr10	40278591	40278621
A10	98959009	98959103	CA_chr10	57188189	57188215
A10	98959009	98959103	CA_chr10	81513637	81513607
A10	16651402	16651481	CA_chr10	55096296	55096228
A10	16651402	16651481	CA_chr10	2162952	2162885
A10	16651402	16651481	CA_chr10	9801084	9801150
A10	16651402	16651481	CA_chr10	14546808	14546874
A10	16651402	16651481	CA_chr10	15684159	15684093
A10	16651402	16651481	CA_chr10	61192158	61192224
A10	16651402	16651481	CA_chr10	72093679	72093613
A10	16651402	16651481	CA_chr10	78151594	78151528
A10	16651402	16651481	CA_chr10	93895092	93895158
A10	16651402	16651481	CA_chr10	26895129	26895064
A10	16651402	16651481	CA_chr10	65232272	65232204
A10	16651402	16651481	CA_chr10	93374976	93374908
A10	16651402	16651481	CA_chr10	108548760	108548692
A10	16651402	16651481	CA_chr10	551623	551556
A10	16651402	16651481	CA_chr10	4142004	4141937
A10	16651402	16651481	CA_chr10	29860506	29860439
A10	16651402	16651481	CA_chr10	31641496	31641563
A10	16651402	16651481	CA_chr10	31646852	31646919
A10	16651402	16651481	CA_chr10	74963574	74963507
A10	16651402	16651481	CA_chr10	75694426	75694359
A10	16651402	16651481	CA_chr10	90914950	90914883
A10	16651402	16651481	CA_chr10	99143181	99143114
A10	16651402	16651481	CA_chr10	103761979	103761912
A10	16651402	16651481	CA_chr10	104160018	104159951
A10	16651402	16651481	CA_chr10	114211102	114211169
A10	16651402	16651481	CA_chr10	2365397	2365331
A10	16651402	16651481	CA_chr10	4586884	4586818
A10	16651402	16651481	CA_chr10	5011156	5011222
