D09	48822163	48822259	Chr09	53155843	53155803
D09	48822163	48822259	Chr09	10738917	10738960
D09	48822163	48822259	Chr09	8291120	8291160
D09	48822163	48822259	Chr09	10666880	10666920
D09	48822163	48822259	Chr09	10926310	10926350
D09	48822163	48822259	Chr09	17567097	17567137
D09	48822163	48822259	Chr09	19893844	19893804
D09	48822163	48822259	Chr09	21879209	21879245
D09	48822163	48822259	Chr09	24344038	24343998
D09	48822163	48822259	Chr09	32442367	32442407
D09	48822163	48822259	Chr09	45879565	45879605
D09	48822163	48822259	Chr09	10153076	10153049
D09	48822163	48822259	Chr09	14447148	14447117
D09	48822163	48822259	Chr09	48529093	48529124
D09	48822163	48822259	Chr09	48617551	48617582
D09	44065598	44065675	Chr09	53152601	53152546
D09	44065598	44065675	Chr09	53143350	53143297
D09	44065598	44065675	Chr09	69055967	69056021
D09	44065598	44065675	Chr09	30288854	30288907
D09	44065598	44065675	Chr09	37544005	37544058
D09	44065598	44065675	Chr09	51444057	51444004
D09	44065598	44065675	Chr09	70066154	70066101
D09	44065598	44065675	Chr09	70439342	70439395
D09	44065598	44065675	Chr09	70448979	70449032
D09	44065598	44065675	Chr09	68627278	68627226
D09	44065598	44065675	Chr09	24444806	24444860
D09	44065598	44065675	Chr09	24453455	24453509
D09	44065598	44065675	Chr09	27746647	27746593
D09	44065598	44065675	Chr09	30280466	30280520
D09	44065598	44065675	Chr09	38961990	38961936
D09	44065598	44065675	Chr09	50813182	50813128
D09	44065598	44065675	Chr09	15407897	15407946
D09	44065598	44065675	Chr09	23438438	23438490
D09	44065598	44065675	Chr09	24798420	24798469
D09	44065598	44065675	Chr09	30850079	30850131
D09	44065598	44065675	Chr09	49043929	49043880
D09	44065598	44065675	Chr09	67731435	67731484
D09	44065598	44065675	Chr09	67395725	67395673
D09	44065598	44065675	Chr09	24068458	24068509
D09	44065598	44065675	Chr09	30858644	30858694
D09	44065598	44065675	Chr09	40356830	40356881
D09	44065598	44065675	Chr09	40366267	40366318
D09	44065598	44065675	Chr09	68081084	68081135
D09	44065598	44065675	Chr09	8303765	8303719
D09	44065598	44065675	Chr09	41574109	41574059
D09	44065598	44065675	Chr09	26412670	26412622
D09	44065598	44065675	Chr09	52537047	52537000
D09	44065598	44065675	Chr09	65257867	65257825
D09	44065598	44065675	Chr09	51920255	51920299
D09	44065598	44065675	Chr09	28193796	28193765
D09	44065598	44065675	Chr09	67418451	67418420
D09	44065598	44065675	Chr09	8503704	8503737
D09	44065598	44065675	Chr09	27836872	27836839
D09	44065598	44065675	Chr09	5716809	5716778
D09	44065598	44065675	Chr09	49981258	49981289
D09	44065598	44065675	Chr09	61996988	61996959
D09	33651464	33651560	Chr09	24838243	24838147
D09	43683757	43683824	Chr09	15324358	15324293
D09	43683757	43683824	Chr09	47036741	47036674
D09	43683757	43683824	Chr09	3369583	3369648
D09	43683757	43683824	Chr09	11937548	11937613
D09	43683757	43683824	Chr09	16506841	16506906
D09	43683757	43683824	Chr09	22475996	22476061
D09	43683757	43683824	Chr09	56452413	56452478
D09	43683757	43683824	Chr09	10076239	10076302
D09	43683757	43683824	Chr09	57587691	57587749
D09	43683757	43683824	Chr09	4729588	4729634
D09	43683757	43683824	Chr09	2554779	2554812
D09	43683757	43683824	Chr09	2554974	2554943
D09	43683757	43683824	Chr09	3369644	3369675
D09	43683757	43683824	Chr09	10076298	10076329
D09	43683757	43683824	Chr09	11937609	11937640
D09	43683757	43683824	Chr09	22476057	22476088
D09	43683757	43683824	Chr09	56452474	56452505
D09	3564418	3564484	Chr09	43694297	43694363
D09	34245021	34245120	Chr09	6232283	6232184
D09	34245021	34245120	Chr09	10676550	10676649
D09	34245021	34245120	Chr09	29854473	29854571
D09	34245021	34245120	Chr09	8291118	8291194
D09	34245021	34245120	Chr09	27366692	27366760
D09	34245021	34245120	Chr09	49542382	49542306
D09	34245021	34245120	Chr09	11793404	11793328
D09	34245021	34245120	Chr09	61015834	61015906
D09	34245021	34245120	Chr09	67403633	67403557
D09	34245021	34245120	Chr09	14454918	14454847
D09	34245021	34245120	Chr09	37071446	37071521
D09	34245021	34245120	Chr09	59777407	59777482
D09	34245021	34245120	Chr09	67662418	67662347
D09	34245021	34245120	Chr09	4725749	4725822
D09	34245021	34245120	Chr09	19905743	19905672
D09	34245021	34245120	Chr09	3136754	3136823
D09	34245021	34245120	Chr09	67561875	67561938
D09	34245021	34245120	Chr09	26240442	26240380
D09	34245021	34245120	Chr09	62542750	62542686
D09	34245021	34245120	Chr09	4895231	4895292
D09	34245021	34245120	Chr09	8607567	8607623
D09	34245021	34245120	Chr09	68869248	68869297
D09	34245021	34245120	Chr09	13966507	13966464
D09	34245021	34245120	Chr09	21430031	21430068
D09	34245021	34245120	Chr09	54459900	54459936
D09	34245021	34245120	Chr09	4032899	4032934
D09	34245021	34245120	Chr09	37439801	37439768
D09	34245021	34245120	Chr09	8921078	8921106
D09	34245021	34245120	Chr09	11479008	11478980
D09	34245021	34245120	Chr09	13966525	13966497
D09	34245021	34245120	Chr09	19859305	19859333
D09	34245021	34245120	Chr09	22955462	22955490
D09	34245021	34245120	Chr09	41718510	41718542
D09	34245021	34245120	Chr09	48706136	48706108
D09	34245021	34245120	Chr09	48706191	48706159
D09	34245021	34245120	Chr09	67528885	67528857
D09	34245021	34245120	Chr09	67662436	67662408
D09	34245021	34245120	Chr09	68283081	68283109
D09	34245021	34245120	Chr09	69060201	69060233
D09	34245021	34245120	Chr09	3078966	3078935
D09	34245021	34245120	Chr09	20408119	20408146
D09	34245021	34245120	Chr09	24344058	24344027
D09	34245021	34245120	Chr09	49661969	49661943
D09	22116752	22116844	Chr09	58582684	58582715
D09	22116752	22116844	Chr09	13978009	13978040
D09	22116752	22116844	Chr09	36983029	36982999
D09	33651464	33651560	Chr09	24838243	24838147
D09	8810085	8810166	Chr09	43141811	43141730
D09	8810085	8810166	Chr09	46974232	46974313
D09	8810085	8810166	Chr09	48789188	48789248
D09	8810085	8810166	Chr09	32897350	32897290
D09	8810085	8810166	Chr09	42741382	42741420
D09	50583427	50583499	Chr09	40100551	40100603
D09	50583427	50583499	Chr09	930609	930653
D09	50583427	50583499	Chr09	58415556	58415601
D09	50583427	50583499	Chr09	28135844	28135804
D09	50583427	50583499	Chr09	33828543	33828583
D09	33255400	33255479	Chr09	32194201	32194122
D09	33255400	33255479	Chr09	32186773	32186697
D09	32816472	32816543	Chr09	9658183	9658222
D09	32816472	32816543	Chr09	62941176	62941219
D09	32816472	32816543	Chr09	7143888	7143925
D09	32816472	32816543	Chr09	23470025	23470058
D09	32816472	32816543	Chr09	54282349	54282312
D09	32816472	32816543	Chr09	32133321	32133281
D09	32816472	32816543	Chr09	2364869	2364904
D09	32816472	32816543	Chr09	8984455	8984490
D09	32816472	32816543	Chr09	12269742	12269707
D09	32816472	32816543	Chr09	24828166	24828131
D09	32816472	32816543	Chr09	54283112	54283084
D09	32816472	32816543	Chr09	31344325	31344298
D09	32816472	32816543	Chr09	6997184	6997155
D09	32816472	32816543	Chr09	20935106	20935131
D09	32816472	32816543	Chr09	27711173	27711198
D09	32816472	32816543	Chr09	45566439	45566468
D09	41069993	41070077	Chr09	64611126	64611210
D09	34971220	34971310	Chr09	63919222	63919274
