D02	20012362	20012441	Chr02	11054275	11054198
D02	62047117	62047205	Chr02	41703417	41703329
D02	62047117	62047205	Chr02	41699671	41699586
D02	62047117	62047205	Chr02	26268218	26268131
D02	62047117	62047205	Chr02	44529182	44529270
D02	62047117	62047205	Chr02	36959956	36960043
D02	62047117	62047205	Chr02	58595998	58596085
D02	62047117	62047205	Chr02	41703362	41703280
D02	62047117	62047205	Chr02	49043606	49043523
D02	62047117	62047205	Chr02	26267969	26267935
D02	62047117	62047205	Chr02	26268214	26268180
D02	62047117	62047205	Chr02	36959910	36959944
D02	62047117	62047205	Chr02	41699716	41699683
D02	62047117	62047205	Chr02	10984472	10984504
D02	62047117	62047205	Chr02	17099987	17100019
D02	62047117	62047205	Chr02	25425777	25425745
D02	62047117	62047205	Chr02	49043158	49043126
D02	62047117	62047205	Chr02	5243426	5243395
D02	62047117	62047205	Chr02	32448924	32448955
D02	62047117	62047205	Chr02	32758477	32758446
D02	62047117	62047205	Chr02	35564393	35564362
D02	62047117	62047205	Chr02	45242651	45242620
D02	62047117	62047205	Chr02	46086084	46086053
D02	62047117	62047205	Chr02	48202269	48202300
D02	62047117	62047205	Chr02	50310901	50310932
D02	62047117	62047205	Chr02	32448767	32448793
D02	62047117	62047205	Chr02	36598935	36598905
D02	62047117	62047205	Chr02	49986560	49986586
D02	66218508	66218594	Chr02	1442036	1442117
D02	66218508	66218594	Chr02	17307506	17307422
D02	66218508	66218594	Chr02	4680728	4680812
D02	66218508	66218594	Chr02	1663020	1662952
D02	66218508	66218594	Chr02	2319693	2319625
D02	66218508	66218594	Chr02	60409348	60409280
D02	66218508	66218594	Chr02	60639558	60639626
D02	66218508	66218594	Chr02	420974	421042
D02	66218508	66218594	Chr02	55348125	55348193
D02	66218508	66218594	Chr02	58848281	58848213
D02	66218508	66218594	Chr02	61064847	61064915
D02	66218508	66218594	Chr02	62263333	62263401
D02	66218508	66218594	Chr02	4406240	4406173
D02	66218508	66218594	Chr02	61201209	61201142
D02	66218508	66218594	Chr02	62024270	62024204
D02	66218508	66218594	Chr02	16884109	16884044
D02	66218508	66218594	Chr02	61786354	61786419
D02	66218508	66218594	Chr02	11301701	11301765
D02	66218508	66218594	Chr02	11604185	11604121
D02	66218508	66218594	Chr02	44245193	44245129
D02	66218508	66218594	Chr02	58923734	58923801
