A03	73731057	73731157	CA_chr3	6657066	6656966
A03	25483306	25483406	CA_chr3	77754778	77754678
A03	25654737	25654832	CA_chr3	7981067	7980973
A03	49849844	49849922	CA_chr3	22668300	22668222
A03	49849844	49849922	CA_chr3	12345376	12345418
A03	1395519	1395617	CA_chr3	97808091	97807992
A03	31979989	31980073	CA_chr3	92673290	92673374
A03	31979989	31980073	CA_chr3	89383302	89383333
A03	31979989	31980073	CA_chr3	11143399	11143369
A03	31979989	31980073	CA_chr3	33258469	33258439
A03	77588273	77588371	CA_chr3	75984905	75984807
A03	49684793	49684890	CA_chr3	22777872	22777971
A03	59020275	59020351	CA_chr3	60604099	60604023
A03	73728698	73728796	CA_chr3	6659419	6659321
A03	5760576	5760655	CA_chr3	33186450	33186518
A03	5760576	5760655	CA_chr3	10373533	10373466
A03	5760576	5760655	CA_chr3	83962156	83962089
A03	5760576	5760655	CA_chr3	98293868	98293937
A03	5760576	5760655	CA_chr3	53319277	53319345
A03	5760576	5760655	CA_chr3	35151834	35151767
A03	5760576	5760655	CA_chr3	95484692	95484625
A03	5760576	5760655	CA_chr3	26752396	26752327
A03	5760576	5760655	CA_chr3	13065661	13065729
A03	5760576	5760655	CA_chr3	13297192	13297260
A03	5760576	5760655	CA_chr3	14434598	14434530
A03	5760576	5760655	CA_chr3	15581022	15580954
A03	5760576	5760655	CA_chr3	26704892	26704824
A03	5760576	5760655	CA_chr3	26712359	26712291
A03	5760576	5760655	CA_chr3	26736383	26736451
A03	5760576	5760655	CA_chr3	36840748	36840816
A03	5760576	5760655	CA_chr3	36847076	36847144
A03	5760576	5760655	CA_chr3	40275059	40275127
A03	5760576	5760655	CA_chr3	40285138	40285070
A03	5760576	5760655	CA_chr3	44942470	44942538
A03	5760576	5760655	CA_chr3	53581502	53581434
A03	5760576	5760655	CA_chr3	74812253	74812321
A03	5760576	5760655	CA_chr3	74819720	74819788
A03	5760576	5760655	CA_chr3	84107222	84107290
A03	5760576	5760655	CA_chr3	84116634	84116702
A03	5760576	5760655	CA_chr3	84124101	84124169
A03	5760576	5760655	CA_chr3	88246181	88246249
A03	5760576	5760655	CA_chr3	88253591	88253659
A03	5760576	5760655	CA_chr3	89332322	89332254
A03	5760576	5760655	CA_chr3	92597440	92597372
A03	5760576	5760655	CA_chr3	92604907	92604839
A03	5760576	5760655	CA_chr3	94221255	94221187
A03	5760576	5760655	CA_chr3	53307883	53307950
A03	5760576	5760655	CA_chr3	35743121	35743051
A03	5760576	5760655	CA_chr3	42045181	42045111
A03	5760576	5760655	CA_chr3	9241381	9241450
A03	5760576	5760655	CA_chr3	40282526	40282595
A03	5760576	5760655	CA_chr3	84662149	84662080
A03	5760576	5760655	CA_chr3	13300564	13300496
A03	5760576	5760655	CA_chr3	26743885	26743953
A03	5760576	5760655	CA_chr3	35747573	35747513
A03	5760576	5760655	CA_chr3	40940637	40940705
A03	5760576	5760655	CA_chr3	52954752	52954692
A03	5760576	5760655	CA_chr3	84546875	84546943
A03	5760576	5760655	CA_chr3	84669814	84669746
A03	5760576	5760655	CA_chr3	89324855	89324787
A03	5760576	5760655	CA_chr3	94214016	94213948
A03	5760576	5760655	CA_chr3	21914584	21914529
A03	5760576	5760655	CA_chr3	44949960	44950015
A03	5760576	5760655	CA_chr3	69557936	69558005
A03	5760576	5760655	CA_chr3	1561089	1561157
A03	5760576	5760655	CA_chr3	45268398	45268466
A03	5760576	5760655	CA_chr3	81210000	81209933
A03	5760576	5760655	CA_chr3	5654510	5654459
A03	5760576	5760655	CA_chr3	98377240	98377287
A03	5760576	5760655	CA_chr3	25768628	25768582
A03	5760576	5760655	CA_chr3	32315438	32315480
A03	5760576	5760655	CA_chr3	77446643	77446601
A03	5760576	5760655	CA_chr3	81210169	81210131
A03	5760576	5760655	CA_chr3	15778942	15778897
A03	5760576	5760655	CA_chr3	17944172	17944209
A03	5760576	5760655	CA_chr3	17945264	17945301
A03	5760576	5760655	CA_chr3	24076103	24076148
A03	5760576	5760655	CA_chr3	24078135	24078180
A03	5760576	5760655	CA_chr3	44288172	44288127
A03	5760576	5760655	CA_chr3	84415714	84415759
A03	5760576	5760655	CA_chr3	1388052	1388096
A03	5760576	5760655	CA_chr3	17408409	17408453
A03	5760576	5760655	CA_chr3	86434926	86434882
A03	5760576	5760655	CA_chr3	89467155	89467199
A03	5760576	5760655	CA_chr3	10608693	10608736
A03	5760576	5760655	CA_chr3	12169994	12170037
A03	5760576	5760655	CA_chr3	38339821	38339864
A03	5760576	5760655	CA_chr3	64518386	64518429
A03	5760576	5760655	CA_chr3	68487321	68487278
A03	5760576	5760655	CA_chr3	78065412	78065369
A03	5760576	5760655	CA_chr3	99336027	99335992
A03	5760576	5760655	CA_chr3	54133141	54133179
A03	5760576	5760655	CA_chr3	102566879	102566842
A03	5760576	5760655	CA_chr3	7891671	7891631
A03	5760576	5760655	CA_chr3	46113333	46113368
A03	5760576	5760655	CA_chr3	43127069	43127102
A03	5760576	5760655	CA_chr3	51020781	51020749
A03	5760576	5760655	CA_chr3	55460180	55460212
A03	5760576	5760655	CA_chr3	2324021	2323990
A03	5760576	5760655	CA_chr3	2332758	2332789
A03	5760576	5760655	CA_chr3	2337740	2337771
A03	5760576	5760655	CA_chr3	2514783	2514752
A03	5760576	5760655	CA_chr3	2608146	2608177
A03	5760576	5760655	CA_chr3	3773380	3773411
A03	5760576	5760655	CA_chr3	4932718	4932687
A03	5760576	5760655	CA_chr3	7385823	7385792
A03	5760576	5760655	CA_chr3	8112892	8112923
A03	5760576	5760655	CA_chr3	8487610	8487641
A03	5760576	5760655	CA_chr3	8494930	8494961
A03	5760576	5760655	CA_chr3	9026310	9026341
A03	5760576	5760655	CA_chr3	10807936	10807967
A03	5760576	5760655	CA_chr3	17501940	17501909
A03	5760576	5760655	CA_chr3	21098967	21098936
A03	5760576	5760655	CA_chr3	21545190	21545221
A03	5760576	5760655	CA_chr3	21553472	21553503
A03	5760576	5760655	CA_chr3	21730524	21730555
A03	5760576	5760655	CA_chr3	21737793	21737824
A03	5760576	5760655	CA_chr3	22512961	22512992
A03	5760576	5760655	CA_chr3	22992929	22992898
A03	5760576	5760655	CA_chr3	24595806	24595775
A03	5760576	5760655	CA_chr3	28721787	28721756
A03	5760576	5760655	CA_chr3	28729335	28729304
A03	5760576	5760655	CA_chr3	29290834	29290803
A03	5760576	5760655	CA_chr3	29553063	29553094
A03	5760576	5760655	CA_chr3	32855085	32855116
A03	5760576	5760655	CA_chr3	38980605	38980574
A03	5760576	5760655	CA_chr3	41453851	41453820
A03	5760576	5760655	CA_chr3	43198075	43198106
A03	5760576	5760655	CA_chr3	43573803	43573834
A03	5760576	5760655	CA_chr3	44375609	44375578
A03	5760576	5760655	CA_chr3	44612854	44612885
A03	5760576	5760655	CA_chr3	44842973	44842942
A03	5760576	5760655	CA_chr3	44865067	44865098
