D01	39064840	39064940	Chr01	23307540	23307640
D01	58615416	58615499	Chr01	29490267	29490327
D01	58615416	58615499	Chr01	2089881	2089839
D01	58615416	58615499	Chr01	6350003	6349961
D01	58615416	58615499	Chr01	10016460	10016418
D01	58615416	58615499	Chr01	10629150	10629192
D01	58615416	58615499	Chr01	11251143	11251185
D01	58615416	58615499	Chr01	14084001	14084043
D01	58615416	58615499	Chr01	15109049	15109007
D01	58615416	58615499	Chr01	17131282	17131324
D01	58615416	58615499	Chr01	17476862	17476904
D01	58615416	58615499	Chr01	19954134	19954176
D01	58615416	58615499	Chr01	21085648	21085690
D01	58615416	58615499	Chr01	21282601	21282643
D01	58615416	58615499	Chr01	28088684	28088642
D01	58615416	58615499	Chr01	30393979	30394021
D01	58615416	58615499	Chr01	36287504	36287462
D01	58615416	58615499	Chr01	39346864	39346906
D01	58615416	58615499	Chr01	39735509	39735467
D01	58615416	58615499	Chr01	42487759	42487801
D01	58615416	58615499	Chr01	43454644	43454686
D01	58615416	58615499	Chr01	44858253	44858295
D01	58615416	58615499	Chr01	47931131	47931089
D01	58615416	58615499	Chr01	47981663	47981705
D01	58615416	58615499	Chr01	54159500	54159458
D01	58615416	58615499	Chr01	10727596	10727555
D01	58615416	58615499	Chr01	25198894	25198853
D01	58615416	58615499	Chr01	33100474	33100515
D01	58615416	58615499	Chr01	2938036	2938078
D01	58615416	58615499	Chr01	6644465	6644423
D01	58615416	58615499	Chr01	7108109	7108151
D01	58615416	58615499	Chr01	7421252	7421290
D01	58615416	58615499	Chr01	7688444	7688486
D01	58615416	58615499	Chr01	10780086	10780044
D01	58615416	58615499	Chr01	13074250	13074292
D01	58615416	58615499	Chr01	13242616	13242574
D01	58615416	58615499	Chr01	18332196	18332154
D01	58615416	58615499	Chr01	19514163	19514205
D01	58615416	58615499	Chr01	20619216	20619258
D01	58615416	58615499	Chr01	24284720	24284678
D01	58615416	58615499	Chr01	26095015	26095057
D01	58615416	58615499	Chr01	39948407	39948365
D01	58615416	58615499	Chr01	46421720	46421678
D01	58615416	58615499	Chr01	54360718	54360676
D01	58615416	58615499	Chr01	13824929	13824970
D01	58615416	58615499	Chr01	19885136	19885177
D01	58615416	58615499	Chr01	32676649	32676690
D01	58615416	58615499	Chr01	48770919	48770878
D01	58615416	58615499	Chr01	25199434	25199394
D01	58615416	58615499	Chr01	29103022	29103062
D01	58615416	58615499	Chr01	36456057	36456017
D01	58615416	58615499	Chr01	43171903	43171943
D01	58615416	58615499	Chr01	6392481	6392516
D01	58615416	58615499	Chr01	35153865	35153906
D01	58615416	58615499	Chr01	46421629	46421598
D01	58615416	58615499	Chr01	12546827	12546797
D01	39064843	39064936	Chr01	23307543	23307636
D01	24085510	24085607	Chr01	23745112	23745205
D01	39064840	39064939	Chr01	23307540	23307639
D01	58615417	58615498	Chr01	29490267	29490327
D01	58615417	58615498	Chr01	2089881	2089839
D01	58615417	58615498	Chr01	6350003	6349961
D01	58615417	58615498	Chr01	10016460	10016418
D01	58615417	58615498	Chr01	10629150	10629192
D01	58615417	58615498	Chr01	11251143	11251185
D01	58615417	58615498	Chr01	14084001	14084043
D01	58615417	58615498	Chr01	15109049	15109007
D01	58615417	58615498	Chr01	17131282	17131324
D01	58615417	58615498	Chr01	17476862	17476904
D01	58615417	58615498	Chr01	19954134	19954176
D01	58615417	58615498	Chr01	21085648	21085690
D01	58615417	58615498	Chr01	21282601	21282643
D01	58615417	58615498	Chr01	28088684	28088642
D01	58615417	58615498	Chr01	30393979	30394021
D01	58615417	58615498	Chr01	36287504	36287462
D01	58615417	58615498	Chr01	39346864	39346906
D01	58615417	58615498	Chr01	39735509	39735467
D01	58615417	58615498	Chr01	42487759	42487801
D01	58615417	58615498	Chr01	43454644	43454686
D01	58615417	58615498	Chr01	44858253	44858295
D01	58615417	58615498	Chr01	47931131	47931089
D01	58615417	58615498	Chr01	47981663	47981705
D01	58615417	58615498	Chr01	54159500	54159458
D01	58615417	58615498	Chr01	10727596	10727555
D01	58615417	58615498	Chr01	25198894	25198853
D01	58615417	58615498	Chr01	33100474	33100515
D01	58615417	58615498	Chr01	2938036	2938078
D01	58615417	58615498	Chr01	6644465	6644423
D01	58615417	58615498	Chr01	7108109	7108151
D01	58615417	58615498	Chr01	7421252	7421290
D01	58615417	58615498	Chr01	7688444	7688486
D01	58615417	58615498	Chr01	10780086	10780044
D01	58615417	58615498	Chr01	13074250	13074292
D01	58615417	58615498	Chr01	13242616	13242574
D01	58615417	58615498	Chr01	18332196	18332154
D01	58615417	58615498	Chr01	19514163	19514205
D01	58615417	58615498	Chr01	20619216	20619258
D01	58615417	58615498	Chr01	24284720	24284678
D01	58615417	58615498	Chr01	26095015	26095057
D01	58615417	58615498	Chr01	39948407	39948365
D01	58615417	58615498	Chr01	46421720	46421678
D01	58615417	58615498	Chr01	54360718	54360676
D01	58615417	58615498	Chr01	13824929	13824970
D01	58615417	58615498	Chr01	19885136	19885177
D01	58615417	58615498	Chr01	32676649	32676690
D01	58615417	58615498	Chr01	48770919	48770878
D01	58615417	58615498	Chr01	25199434	25199394
D01	58615417	58615498	Chr01	29103022	29103062
D01	58615417	58615498	Chr01	36456057	36456017
D01	58615417	58615498	Chr01	43171903	43171943
D01	58615417	58615498	Chr01	6392481	6392516
D01	58615417	58615498	Chr01	35153865	35153906
D01	58615417	58615498	Chr01	46421629	46421598
D01	58615417	58615498	Chr01	12546827	12546797
D01	39064841	39064938	Chr01	23307541	23307638
D01	6314677	6314760	Chr01	3492729	3492701
D01	6630919	6630998	Chr01	33114865	33114833
D01	6630919	6630998	Chr01	51804973	51804937
D01	6630919	6630998	Chr01	15167831	15167802
D01	6630919	6630998	Chr01	41669411	41669444
D01	6630919	6630998	Chr01	15924090	15924122
D01	6630919	6630998	Chr01	14195259	14195232
D01	6630919	6630998	Chr01	15956976	15956945
D01	6882610	6882686	Chr01	14195279	14195207
D01	6882610	6882686	Chr01	38640720	38640770
D01	6882610	6882686	Chr01	42800934	42800882
D01	6882610	6882686	Chr01	51110304	51110356
D01	6882610	6882686	Chr01	42388319	42388268
D01	6882610	6882686	Chr01	45837962	45837911
D01	6882610	6882686	Chr01	15167937	15167891
D01	6882610	6882686	Chr01	54913378	54913329
D01	6882610	6882686	Chr01	29182219	29182263
D01	6882610	6882686	Chr01	7742158	7742204
D01	6882610	6882686	Chr01	22184818	22184864
D01	6882610	6882686	Chr01	54913938	54913892
D01	6882610	6882686	Chr01	48014730	48014771
D01	6882610	6882686	Chr01	22805049	22805084
D01	6882610	6882686	Chr01	47905722	47905687
D01	6882610	6882686	Chr01	29182325	29182359
D01	6882610	6882686	Chr01	50552500	50552467
D01	6882610	6882686	Chr01	30873760	30873734
D01	6882610	6882686	Chr01	41224073	41224047
D01	6882610	6882686	Chr01	41281531	41281557
D01	6882610	6882686	Chr01	41281572	41281598
D01	6882610	6882686	Chr01	42793661	42793687
D01	6882610	6882686	Chr01	48014643	48014617
D01	6882610	6882686	Chr01	19095575	19095546
D01	6882610	6882686	Chr01	47906034	47906005
D01	14238888	14238950	Chr01	32556166	32556196
D01	14694119	14694186	Chr01	25408332	25408371
